,Country,Type,Height,Year,millionm2,glt100,clt100,Region,lev,Rate,lev1,glt,clt,Total
173,Argentina,Non-Residential,7 to 12,2020,0.010554849,0.000651973,0.002797035,Latin America,Medium (likely),0.006548445,Optimistic Estimate,0.004269409,0.01831623,0.022585639
174,Argentina,Non-Residential,7 to 12,2020,0.010554849,0.000651973,0.002797035,Latin America,High,0.054628962,Extreme Estimate,0.035616609,0.152799117,0.188415726
175,Brazil,Non-Residential,7 to 12,2020,0.364025862,0.022485877,0.096466853,Latin America,Low,0.000703536,Conservative Estimate,0.015819625,0.067867907,0.083687532
176,Brazil,Non-Residential,7 to 12,2020,0.364025862,0.022485877,0.096466853,Latin America,Medium (likely),0.006548445,Optimistic Estimate,0.14724753,0.631707876,0.778955407
177,Brazil,Non-Residential,7 to 12,2020,0.364025862,0.022485877,0.096466853,Latin America,High,0.054628962,Extreme Estimate,1.228380139,5.269884035,6.498264174
178,Chile,Non-Residential,7 to 12,2020,2.162220242,0.133560344,0.572988364,Latin America,Low,0.000703536,Conservative Estimate,0.093964514,0.403117959,0.497082473
179,Chile,Non-Residential,7 to 12,2020,2.162220242,0.133560344,0.572988364,Latin America,Medium (likely),0.006548445,Optimistic Estimate,0.874612559,3.752182743,4.626795301
180,Chile,Non-Residential,7 to 12,2020,2.162220242,0.133560344,0.572988364,Latin America,High,0.054628962,Extreme Estimate,7.296262928,31.30175936,38.59802229
181,U.S.,Residential,7 to 12,2020,0.149748449,0.009249962,0.039683339,United States,Low,0.004325262,Conservative Estimate,0.040008511,0.17164085,0.211649361
182,U.S.,Residential,7 to 12,2020,0.149748449,0.009249962,0.039683339,United States,Medium (likely),0.029062568,Optimistic Estimate,0.268827638,1.153299725,1.422127363
183,U.S.,Residential,7 to 12,2020,0.149748449,0.009249962,0.039683339,United States,High,0.142784773,Extreme Estimate,1.320753683,5.666176558,6.98693024
184,China,Residential,7 to 12,2020,206.1927506,12.7365262,54.64107891,China,Low,1.31E-05,Conservative Estimate,0.166837768,0.71575212,0.882589887
185,China,Residential,7 to 12,2020,206.1927506,12.7365262,54.64107891,China,Medium (likely),0.000127423,Optimistic Estimate,1.622928167,6.962537871,8.585466039
186,China,Residential,7 to 12,2020,206.1927506,12.7365262,54.64107891,China,High,0.001223211,Extreme Estimate,15.57945584,66.83755539,82.41701123
187,Austria,Residential,7 to 12,2020,0.079606075,0.004917267,0.02109561,West Europe,Low,0.04764755,Conservative Estimate,0.23429574,1.005154136,1.239449876
188,Austria,Residential,7 to 12,2020,0.079606075,0.004917267,0.02109561,West Europe,Medium (likely),0.179433513,Optimistic Estimate,0.88232254,3.785259399,4.667581939
189,Austria,Residential,7 to 12,2020,0.079606075,0.004917267,0.02109561,West Europe,High,0.382587843,Extreme Estimate,1.881286672,8.07092388,9.952210552
190,France,Residential,7 to 12,2020,1.528926739,0.094441805,0.405165586,West Europe,Low,0.04764755,Conservative Estimate,4.499920655,19.3051477,23.80506836
191,France,Residential,7 to 12,2020,1.528926739,0.094441805,0.405165586,West Europe,Medium (likely),0.179433513,Optimistic Estimate,16.94602483,72.70028461,89.64630944
192,France,Residential,7 to 12,2020,1.528926739,0.094441805,0.405165586,West Europe,High,0.382587843,Extreme Estimate,36.13228634,155.0114276,191.1437139
193,Germany,Residential,7 to 12,2020,0.075453836,0.004660783,0.019995267,West Europe,Low,0.04764755,Conservative Estimate,0.222074915,0.952725472,1.174800386
194,Germany,Residential,7 to 12,2020,0.075453836,0.004660783,0.019995267,West Europe,Medium (likely),0.179433513,Optimistic Estimate,0.83630075,3.587820928,4.424121678
195,Germany,Residential,7 to 12,2020,0.075453836,0.004660783,0.019995267,West Europe,High,0.382587843,Extreme Estimate,1.783159087,7.649945897,9.433104983
196,Italy,Residential,7 to 12,2020,0.347295788,0.021452461,0.092033384,West Europe,Low,0.04764755,Conservative Estimate,1.02215721,4.385165301,5.407322511
197,Italy,Residential,7 to 12,2020,0.347295788,0.021452461,0.092033384,West Europe,Medium (likely),0.179433513,Optimistic Estimate,3.849290419,16.51387342,20.36316383
198,Italy,Residential,7 to 12,2020,0.347295788,0.021452461,0.092033384,West Europe,High,0.382587843,Extreme Estimate,8.207450715,35.2108538,43.41830452
199,Netherlands,Residential,7 to 12,2020,0.016649843,0.001028461,0.004412208,West Europe,Low,0.04764755,Conservative Estimate,0.049003638,0.210230922,0.25923456
200,Netherlands,Residential,7 to 12,2020,0.016649843,0.001028461,0.004412208,West Europe,Medium (likely),0.179433513,Optimistic Estimate,0.184540335,0.791698055,0.97623839
201,Netherlands,Residential,7 to 12,2020,0.016649843,0.001028461,0.004412208,West Europe,High,0.382587843,Extreme Estimate,0.3934766,1.688057293,2.081533893
202,Spain,Residential,7 to 12,2020,0.482256102,0.029788959,0.127797867,West Europe,Low,0.04764755,Conservative Estimate,1.419370948,6.08925532,7.508626268
203,Spain,Residential,7 to 12,2020,0.482256102,0.029788959,0.127797867,West Europe,Medium (likely),0.179433513,Optimistic Estimate,5.345137652,22.9312203,28.27635795
204,Spain,Residential,7 to 12,2020,0.482256102,0.029788959,0.127797867,West Europe,High,0.382587843,Extreme Estimate,11.39689373,48.89391029,60.29080402
205,UK,Residential,7 to 12,2020,0.14477517,0.008942762,0.03836542,West Europe,Low,0.04764755,Conservative Estimate,0.426100716,1.828018288,2.254119004
206,UK,Residential,7 to 12,2020,0.14477517,0.008942762,0.03836542,West Europe,Medium (likely),0.179433513,Optimistic Estimate,1.604631251,6.884042116,8.488673367
207,UK,Residential,7 to 12,2020,0.14477517,0.008942762,0.03836542,West Europe,High,0.382587843,Extreme Estimate,3.42139212,14.6781433,18.09953542
208,Argentina,Residential,7 to 12,2020,0.245603211,0.01517091,0.065084851,Latin America,Low,0.000703536,Conservative Estimate,0.010673282,0.045789538,0.05646282
209,Argentina,Residential,7 to 12,2020,0.245603211,0.01517091,0.065084851,Latin America,Medium (likely),0.006548445,Optimistic Estimate,0.099345871,0.426204561,0.525550432
210,Argentina,Residential,7 to 12,2020,0.245603211,0.01517091,0.065084851,Latin America,High,0.054628962,Extreme Estimate,0.828771079,3.555517824,4.384288903
211,Brazil,Residential,7 to 12,2020,2.088973446,0.12903589,0.553577963,Latin America,Low,0.000703536,Conservative Estimate,0.090781398,0.389462042,0.48024344
212,Brazil,Residential,7 to 12,2020,2.088973446,0.12903589,0.553577963,Latin America,Medium (likely),0.006548445,Optimistic Estimate,0.844984417,3.625074801,4.470059218
213,Brazil,Residential,7 to 12,2020,2.088973446,0.12903589,0.553577963,Latin America,High,0.054628962,Extreme Estimate,7.049096671,30.24138931,37.29048599
214,Chile,Residential,7 to 12,2020,2.17861447,0.134573016,0.577332835,Latin America,Low,0.000703536,Conservative Estimate,0.094676965,0.40617445,0.500851415
215,Chile,Residential,7 to 12,2020,2.17861447,0.134573016,0.577332835,Latin America,Medium (likely),0.006548445,Optimistic Estimate,0.881243982,3.780632268,4.66187625
216,Chile,Residential,7 to 12,2020,2.17861447,0.134573016,0.577332835,Latin America,High,0.054628962,Extreme Estimate,7.351584118,31.53909327,38.89067739
217,U.S.,Non-Residential,6 & lower,2021,17.89559019,0.938623705,3.72228276,United States,Low,0.001817649,Conservative Estimate,1.706088731,6.765804691,8.471893422
218,U.S.,Non-Residential,6 & lower,2021,17.89559019,0.938623705,3.72228276,United States,Medium (likely),0.012519787,Optimistic Estimate,11.75136859,46.60218619,58.35355478
219,U.S.,Non-Residential,6 & lower,2021,17.89559019,0.938623705,3.72228276,United States,High,0.062561584,Extreme Estimate,58.7217854,232.871904,291.5936894
220,China,Non-Residential,6 & lower,2021,35.98965041,1.887657164,7.485847285,China,Low,3.17E-05,Conservative Estimate,0.059862318,0.237394895,0.297257214
221,China,Non-Residential,6 & lower,2021,35.98965041,1.887657164,7.485847285,China,Medium (likely),0.000369208,Optimistic Estimate,0.696938964,2.763838029,3.460776993
222,China,Non-Residential,6 & lower,2021,35.98965041,1.887657164,7.485847285,China,High,0.004212,Extreme Estimate,7.950812783,31.53039197,39.48120476
223,Austria,Non-Residential,6 & lower,2021,0.26620936,0.013962681,0.055371547,West Europe,Low,0.01395122,Conservative Estimate,0.19479644,0.772500658,0.967297098
224,Austria,Non-Residential,6 & lower,2021,0.26620936,0.013962681,0.055371547,West Europe,Medium (likely),0.05444269,Optimistic Estimate,0.760165912,3.014575972,3.774741885
225,Austria,Non-Residential,6 & lower,2021,0.26620936,0.013962681,0.055371547,West Europe,High,0.12460483,Extreme Estimate,1.739817486,6.899562195,8.639379681
226,France,Non-Residential,6 & lower,2021,2.791559642,0.146417303,0.580644406,West Europe,Low,0.01395122,Conservative Estimate,2.042700077,8.100698111,10.14339819
227,France,Non-Residential,6 & lower,2021,2.791559642,0.146417303,0.580644406,West Europe,Medium (likely),0.05444269,Optimistic Estimate,7.971351879,31.61184348,39.58319536
228,France,Non-Residential,6 & lower,2021,2.791559642,0.146417303,0.580644406,West Europe,High,0.12460483,Extreme Estimate,18.2443032,72.35109754,90.59540074
229,Germany,Non-Residential,6 & lower,2021,3.214454545,0.168598141,0.668606545,West Europe,Low,0.01395122,Conservative Estimate,2.352149833,9.327877316,11.68002715
230,Germany,Non-Residential,6 & lower,2021,3.214454545,0.168598141,0.668606545,West Europe,Medium (likely),0.05444269,Optimistic Estimate,9.178936352,36.40073901,45.57967536
231,Germany,Non-Residential,6 & lower,2021,3.214454545,0.168598141,0.668606545,West Europe,High,0.12460483,Extreme Estimate,21.00814271,83.31160504,104.3197477
232,Italy,Non-Residential,6 & lower,2021,1.760858659,0.092357037,0.366258601,West Europe,Low,0.01395122,Conservative Estimate,1.28849338,5.109754489,6.398247869
233,Italy,Non-Residential,6 & lower,2021,1.760858659,0.092357037,0.366258601,West Europe,Medium (likely),0.05444269,Optimistic Estimate,5.028165535,19.94010355,24.96826908
234,Italy,Non-Residential,6 & lower,2021,1.760858659,0.092357037,0.366258601,West Europe,High,0.12460483,Extreme Estimate,11.50813287,45.63759078,57.14572365
235,Netherlands,Non-Residential,6 & lower,2021,0.485934792,0.02548728,0.101074437,West Europe,Low,0.01395122,Conservative Estimate,0.35557866,1.41011175,1.76569041
236,Netherlands,Non-Residential,6 & lower,2021,0.485934792,0.02548728,0.101074437,West Europe,Medium (likely),0.05444269,Optimistic Estimate,1.38759608,5.502764246,6.890360326
237,Netherlands,Non-Residential,6 & lower,2021,0.485934792,0.02548728,0.101074437,West Europe,High,0.12460483,Extreme Estimate,3.175838176,12.59436302,15.7702012
238,Spain,Non-Residential,6 & lower,2021,1.477150439,0.077476541,0.307247291,West Europe,Low,0.01395122,Conservative Estimate,1.080892297,4.286474697,5.367366995
239,Spain,Non-Residential,6 & lower,2021,1.477150439,0.077476541,0.307247291,West Europe,Medium (likely),0.05444269,Optimistic Estimate,4.218031293,16.72736909,20.94540039
240,Spain,Non-Residential,6 & lower,2021,1.477150439,0.077476541,0.307247291,West Europe,High,0.12460483,Extreme Estimate,9.653951174,38.28449655,47.93844773
241,UK,Non-Residential,6 & lower,2021,2.039507389,0.106972163,0.424217537,West Europe,Low,0.01395122,Conservative Estimate,1.492392223,5.918352381,7.410744604
242,UK,Non-Residential,6 & lower,2021,2.039507389,0.106972163,0.424217537,West Europe,Medium (likely),0.05444269,Optimistic Estimate,5.823852306,23.09554394,28.91939624
243,UK,Non-Residential,6 & lower,2021,2.039507389,0.106972163,0.424217537,West Europe,High,0.12460483,Extreme Estimate,13.32924815,52.85955414,66.18880229
244,Argentina,Non-Residential,6 & lower,2021,0.09647221,0.005059967,0.02006622,Latin America,Low,0.000261704,Conservative Estimate,0.001324211,0.0052514,0.006575611
245,Argentina,Non-Residential,6 & lower,2021,0.09647221,0.005059967,0.02006622,Latin America,Medium (likely),0.002322605,Optimistic Estimate,0.011752306,0.046605903,0.058358209
246,Argentina,Non-Residential,6 & lower,2021,0.09647221,0.005059967,0.02006622,Latin America,High,0.019211289,Extreme Estimate,0.097208497,0.385497947,0.482706444
247,Brazil,Non-Residential,6 & lower,2021,1.776575004,0.093181359,0.369527601,Latin America,Low,0.000261704,Conservative Estimate,0.024385889,0.096706671,0.12109256
248,Brazil,Non-Residential,6 & lower,2021,1.776575004,0.093181359,0.369527601,Latin America,Medium (likely),0.002322605,Optimistic Estimate,0.216423495,0.858266671,1.074690166
249,Brazil,Non-Residential,6 & lower,2021,1.776575004,0.093181359,0.369527601,Latin America,High,0.019211289,Extreme Estimate,1.790134024,7.099101562,8.889235586
250,Chile,Non-Residential,6 & lower,2021,0.775014742,0.040649523,0.161203066,Latin America,Low,0.000261704,Conservative Estimate,0.010638123,0.042187409,0.052825532
251,Chile,Non-Residential,6 & lower,2021,0.775014742,0.040649523,0.161203066,Latin America,Medium (likely),0.002322605,Optimistic Estimate,0.094412788,0.374411056,0.468823843
252,Chile,Non-Residential,6 & lower,2021,0.775014742,0.040649523,0.161203066,Latin America,High,0.019211289,Extreme Estimate,0.780929741,3.096918708,3.877848449
253,U.S.,Residential,6 & lower,2021,34.66455881,1.81815611,7.210228232,United States,Low,0.000682032,Conservative Estimate,1.240039967,4.917603682,6.157643649
254,U.S.,Residential,6 & lower,2021,34.66455881,1.81815611,7.210228232,United States,Medium (likely),0.004714563,Optimistic Estimate,8.57181143,33.99307488,42.56488631
255,U.S.,Residential,6 & lower,2021,34.66455881,1.81815611,7.210228232,United States,High,0.023968358,Extreme Estimate,43.57821629,172.8173306,216.3955469
256,China,Residential,6 & lower,2021,651.5644569,34.17455576,135.525407,China,Low,1.51E-05,Conservative Estimate,0.514701722,2.041143147,2.555844869
257,China,Residential,6 & lower,2021,651.5644569,34.17455576,135.525407,China,Medium (likely),0.000114467,Optimistic Estimate,3.911868712,15.51322578,19.42509449
258,China,Residential,6 & lower,2021,651.5644569,34.17455576,135.525407,China,High,0.00084749,Extreme Estimate,28.96259115,114.8564149,143.819006
259,Austria,Residential,6 & lower,2021,1.54265484,0.080912246,0.320872207,West Europe,Low,0.007001759,Conservative Estimate,0.56652801,2.246669705,2.813197714
260,Austria,Residential,6 & lower,2021,1.54265484,0.080912246,0.320872207,West Europe,Medium (likely),0.027630262,Optimistic Estimate,2.235626599,8.865783273,11.10140987
261,Austria,Residential,6 & lower,2021,1.54265484,0.080912246,0.320872207,West Europe,High,0.0645492,Extreme Estimate,5.222820801,20.71204436,25.93486516
262,France,Residential,6 & lower,2021,10.13140399,0.531392139,2.10733203,West Europe,Low,0.007001759,Conservative Estimate,3.720679434,14.75502998,18.47570941
263,France,Residential,6 & lower,2021,10.13140399,0.531392139,2.10733203,West Europe,Medium (likely),0.027630262,Optimistic Estimate,14.68250425,58.22613698,72.90864123
264,France,Residential,6 & lower,2021,10.13140399,0.531392139,2.10733203,West Europe,High,0.0645492,Extreme Estimate,34.30093766,136.0265974,170.3275351
265,Germany,Residential,6 & lower,2021,4.216924585,0.221177694,0.877120314,West Europe,Low,0.007001759,Conservative Estimate,1.548632805,6.141384623,7.690017428
266,Germany,Residential,6 & lower,2021,4.216924585,0.221177694,0.877120314,West Europe,Medium (likely),0.027630262,Optimistic Estimate,6.111197739,24.23506444,30.34626217
267,Germany,Residential,6 & lower,2021,4.216924585,0.221177694,0.877120314,West Europe,High,0.0645492,Extreme Estimate,14.27684331,56.61741486,70.89425817
268,Italy,Residential,6 & lower,2021,2.884097074,0.151270892,0.599892191,West Europe,Low,0.007001759,Conservative Estimate,1.059162252,4.200300257,5.25946251
269,Italy,Residential,6 & lower,2021,2.884097074,0.151270892,0.599892191,West Europe,Medium (likely),0.027630262,Optimistic Estimate,4.179654429,16.57517867,20.7548331
270,Italy,Residential,6 & lower,2021,2.884097074,0.151270892,0.599892191,West Europe,High,0.0645492,Extreme Estimate,9.764415084,38.72256125,48.48697633
271,Netherlands,Residential,6 & lower,2021,0.634326858,0.033270444,0.131939986,West Europe,Low,0.007001759,Conservative Estimate,0.232951612,0.923811923,1.156763536
272,Netherlands,Residential,6 & lower,2021,0.634326858,0.033270444,0.131939986,West Europe,Medium (likely),0.027630262,Optimistic Estimate,0.91927109,3.645536449,4.564807539
273,Netherlands,Residential,6 & lower,2021,0.634326858,0.033270444,0.131939986,West Europe,High,0.0645492,Extreme Estimate,2.147580536,8.51662062,10.66420116
274,Spain,Residential,6 & lower,2021,9.398740139,0.49296392,1.954937949,West Europe,Low,0.007001759,Conservative Estimate,3.451614325,13.68800342,17.13961775
275,Spain,Residential,6 & lower,2021,9.398740139,0.49296392,1.954937949,West Europe,Medium (likely),0.027630262,Optimistic Estimate,13.62072248,54.01544853,67.63617101
